epoch,train_loss,val_cross_entropy_loss,val_accuracy,val_macro_f1,val_auc,learning_rate
31,0.2939531862735748,0.48128750920295715,0.8333333333333334,0.873772791023843,0.9197354180906813,0.0001
32,0.2888940930366516,0.4844066798686981,0.8333333333333334,0.873772791023843,0.9197354180906813,0.0001
33,0.3072668373584747,0.49059638381004333,0.8333333333333334,0.873772791023843,0.9197354180906813,0.0001
34,0.31382349133491516,0.5242493748664856,0.8,0.8132505175983437,0.9229252107541582,0.0001
35,0.27610145807266234,0.5188180804252625,0.8,0.8132505175983437,0.9229252107541582,0.0001
36,0.30028329491615297,0.5290458798408508,0.8,0.8132505175983437,0.9214371155160629,1e-05
37,0.3075617879629135,0.5282045602798462,0.8,0.8132505175983437,0.9214371155160629,1e-05
38,0.27793688178062437,0.524915337562561,0.8,0.8132505175983437,0.9229252107541582,1e-05
39,0.31830100417137147,0.5179613828659058,0.8,0.8132505175983437,0.9229252107541582,1e-05
40,0.29172033071517944,0.5117605328559875,0.8,0.8132505175983437,0.9229252107541582,1e-05
41,0.29892555475234983,0.5060655474662781,0.8,0.8132505175983437,0.9229252107541582,1e-05
42,0.2978977233171463,0.5028740167617798,0.8333333333333334,0.873772791023843,0.9244133059922534,1e-05
43,0.32494062185287476,0.5000976324081421,0.8333333333333334,0.873772791023843,0.9244133059922534,1e-05
44,0.2904413193464279,0.49641546607017517,0.8333333333333334,0.873772791023843,0.9228184096605149,1e-05
45,0.2538492321968079,0.4914582073688507,0.8333333333333334,0.873772791023843,0.9228184096605149,1e-05
46,0.2668905556201935,0.49015966057777405,0.8333333333333334,0.873772791023843,0.9228184096605149,1e-05
47,0.29329136312007903,0.48976951837539673,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
48,0.2698204696178436,0.48996174335479736,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
49,0.2890754371881485,0.48987823724746704,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
50,0.26305081397295,0.48973944783210754,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
51,0.28307935893535613,0.4898150861263275,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
52,0.2944258630275726,0.48995110392570496,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
53,0.277438884973526,0.4898342192173004,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
54,0.25784587413072585,0.489833265542984,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
55,0.308358496427536,0.4898379445075989,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
56,0.3075965791940689,0.48934587836265564,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
57,0.2995757102966309,0.4890661835670471,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-06
58,0.29200005531311035,0.48945000767707825,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
59,0.2815699964761734,0.489459365606308,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
60,0.2789668679237366,0.48946818709373474,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
61,0.2731479540467262,0.4894988238811493,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
62,0.27734150290489196,0.48944053053855896,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
63,0.26922228932380676,0.48947080969810486,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
64,0.2961812198162079,0.48945125937461853,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
65,0.2864482343196869,0.48950323462486267,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
66,0.2715055674314499,0.48949870467185974,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
67,0.26817449927330017,0.48949235677719116,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
68,0.26414050757884977,0.48949602246284485,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000002e-07
69,0.32133148312568666,0.4894932508468628,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
70,0.28293505012989045,0.4894985258579254,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
71,0.33438101410865784,0.48950454592704773,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
72,0.26777222752571106,0.4895043969154358,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
73,0.3261604070663452,0.4894961416721344,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
74,0.32996668517589567,0.4894915223121643,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
75,0.2944441705942154,0.4894983172416687,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
76,0.2789885550737381,0.4894932210445404,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
77,0.30679693818092346,0.48950740694999695,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
78,0.26218858659267424,0.48952388763427734,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
79,0.3022684812545776,0.4895194172859192,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
80,0.26584204137325285,0.48951631784439087,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
81,0.29310080111026765,0.48949751257896423,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
82,0.33890138268470765,0.4894896149635315,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
83,0.29164367318153384,0.4895089566707611,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
84,0.2948789745569229,0.4894799590110779,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
85,0.2732274025678635,0.4894883334636688,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
86,0.29067258536815643,0.48948970437049866,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
87,0.31041068732738497,0.48951154947280884,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
88,0.2857733279466629,0.4895101487636566,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
89,0.3024860143661499,0.4895133376121521,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
90,0.2881870448589325,0.4895053803920746,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
91,0.2869398474693298,0.4895058274269104,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
92,0.2929358035326004,0.4895137548446655,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
93,0.2982885390520096,0.48952266573905945,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
94,0.26064269691705705,0.48949873447418213,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
95,0.2625862181186676,0.4895130693912506,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
96,0.2865481644868851,0.48949307203292847,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
97,0.30455385744571684,0.4895137548446655,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
98,0.2536826252937317,0.48951008915901184,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
99,0.3142130196094513,0.48949429392814636,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
100,0.30874362885951995,0.48950546979904175,0.8333333333333334,0.873772791023843,0.9228184096605149,1.0000000000000004e-08
