epoch,train_loss,val_cross_entropy_loss,val_accuracy,val_macro_f1,val_auc,learning_rate
107,0.317369023958842,0.1865932047367096,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000002e-07
108,0.3187894821166992,0.1865890920162201,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
109,0.33063257733980816,0.18658959865570068,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
110,0.324833611647288,0.186593160033226,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
111,0.3084393044312795,0.18659372627735138,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
112,0.32195987304051715,0.18659177422523499,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
113,0.31329942246278125,0.1866026222705841,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
114,0.318390150864919,0.186600461602211,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
115,0.3104919046163559,0.18660393357276917,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
116,0.3256784478823344,0.18659505248069763,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
117,0.3099101483821869,0.18659941852092743,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
118,0.3164121409257253,0.18658965826034546,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
119,0.3101793924967448,0.18659135699272156,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
120,0.3346416751543681,0.1865958869457245,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
121,0.32274683316548664,0.18659470975399017,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
122,0.3174762924512227,0.18659402430057526,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
123,0.33708736300468445,0.18659131228923798,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
124,0.3230178654193878,0.18658959865570068,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
125,0.3234085937341054,0.18658825755119324,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
126,0.3063455820083618,0.18659718334674835,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
127,0.3039540151755015,0.18659335374832153,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
128,0.3352102041244507,0.18658968806266785,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
129,0.291618491212527,0.1865917444229126,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
130,0.31364351511001587,0.18659386038780212,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
131,0.3194030225276947,0.18659839034080505,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
132,0.32754560311635333,0.1866006702184677,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
133,0.3119680881500244,0.18658897280693054,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
134,0.3223586678504944,0.18659204244613647,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
135,0.30567623178164166,0.18658950924873352,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
136,0.3218356867631276,0.1865813434123993,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
137,0.3116551736990611,0.1865966022014618,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
138,0.3316264549891154,0.18659493327140808,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
139,0.309678574403127,0.18659350275993347,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
140,0.3101746042569478,0.1865929514169693,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
141,0.3217109491427739,0.18659523129463196,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
142,0.3326556881268819,0.18659481406211853,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
143,0.3183152029911677,0.1865917444229126,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
144,0.33253297209739685,0.18659302592277527,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
145,0.3142997721831004,0.18659362196922302,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
146,0.32602575421333313,0.1865905523300171,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
147,0.3171628067890803,0.18658794462680817,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
148,0.2984914183616638,0.18659132719039917,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
149,0.32822338740030926,0.18659591674804688,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
150,0.3146158655484517,0.18659044802188873,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
151,0.3249886135260264,0.1865932047367096,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
152,0.3197551667690277,0.18659073114395142,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
153,0.32212220629056293,0.18659241497516632,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
154,0.32396675149599713,0.18659356236457825,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
155,0.31665459275245667,0.1865965574979782,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
156,0.3097912569840749,0.1865902841091156,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
157,0.3158431152502696,0.18659552931785583,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
158,0.33297067880630493,0.18659120798110962,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
159,0.31677861015001935,0.18658970296382904,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
160,0.33050517241160077,0.18659040331840515,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
161,0.3204125463962555,0.1865893304347992,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
162,0.30516016483306885,0.18659058213233948,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
163,0.31559426585833233,0.18659380078315735,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
164,0.32328904668490094,0.1865883767604828,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
165,0.320064514875412,0.1865900307893753,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
166,0.31451350450515747,0.1865788996219635,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
167,0.31833691398302716,0.1865886002779007,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
168,0.3240586717923482,0.18658849596977234,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
169,0.3219158152739207,0.186588853597641,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
170,0.3168783485889435,0.18658269941806793,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
171,0.31980141003926593,0.1865854412317276,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
172,0.30354000131289166,0.1865854561328888,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
173,0.3366255909204483,0.18659302592277527,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
174,0.31468691925207776,0.1865890920162201,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
175,0.33295126756032306,0.18659496307373047,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
176,0.32062527537345886,0.18659557402133942,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
177,0.3220161596934001,0.18659648299217224,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
178,0.2967252731323242,0.18659715354442596,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
179,0.33289392789204914,0.18658974766731262,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
180,0.3174467384815216,0.18658441305160522,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
181,0.31228676438331604,0.18658974766731262,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
182,0.31418299674987793,0.18658673763275146,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
183,0.3229025999704997,0.18658578395843506,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
184,0.3094497223695119,0.1865900456905365,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
185,0.30709266662597656,0.18658527731895447,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
186,0.3279041647911072,0.18657861649990082,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
187,0.3127683500448863,0.18659111857414246,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
188,0.32855608065923053,0.18658852577209473,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
189,0.32436733444531757,0.18658319115638733,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
190,0.3339804212252299,0.18658417463302612,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
191,0.2889502942562103,0.18659374117851257,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
192,0.3230478862921397,0.18659229576587677,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
193,0.31919288635253906,0.18659141659736633,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
194,0.3051007290681203,0.18659189343452454,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
195,0.31924256682395935,0.1865852177143097,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
196,0.31559069951375324,0.18658937513828278,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
197,0.31162115931510925,0.18658801913261414,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
198,0.31888895233472186,0.18658015131950378,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
199,0.3144865234692891,0.18658241629600525,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
200,0.32635478178660077,0.18658113479614258,0.9,0.8666666666666667,0.9733333333333334,1.0000000000000004e-08
