class_id,subtype,sample_count,precision,recall,f1,auc_ovr
0,LUAD,24,0.8695652173913043,0.8333333333333334,0.851063829787234,0.8726851851851852
1,LUSC,18,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.8726851851851851
