epoch,train_loss,val_cross_entropy_loss,val_accuracy,val_macro_f1,val_auc,learning_rate
45,0.41665953397750854,0.3295760750770569,0.6666666666666666,0.6493506493506493,1.0,0.0001
46,0.3454890698194504,0.31959980726242065,0.6666666666666666,0.6493506493506493,1.0,0.0001
47,0.36329013109207153,0.26650238037109375,0.8888888888888888,0.8615384615384616,1.0,0.0001
48,0.2884397357702255,0.23926366865634918,0.8888888888888888,0.8615384615384616,1.0,0.0001
49,0.31911177933216095,0.2215856909751892,0.8888888888888888,0.8615384615384616,1.0,0.0001
50,0.36133234202861786,0.20617644488811493,0.8888888888888888,0.8615384615384616,1.0,0.0001
51,0.3846248537302017,0.1932552456855774,1.0,1.0,1.0,0.0001
52,0.36021240055561066,0.1891205906867981,0.8888888888888888,0.8,1.0,0.0001
53,0.32584069669246674,0.18123498558998108,0.8888888888888888,0.8,1.0,0.0001
54,0.3401864916086197,0.1709756851196289,1.0,1.0,1.0,0.0001
55,0.3307228088378906,0.16400103271007538,1.0,1.0,1.0,0.0001
56,0.3073556423187256,0.16297274827957153,1.0,1.0,1.0,0.0001
57,0.36095063388347626,0.1692042052745819,1.0,1.0,1.0,0.0001
58,0.35729461908340454,0.17721857130527496,1.0,1.0,1.0,0.0001
59,0.36749736964702606,0.18834680318832397,1.0,1.0,1.0,0.0001
60,0.3472965955734253,0.20654256641864777,0.8888888888888888,0.8,1.0,0.0001
61,0.32866618037223816,0.23303934931755066,0.8888888888888888,0.8,0.9285714285714286,0.0001
62,0.36665384471416473,0.281363844871521,0.8888888888888888,0.8,0.8571428571428572,0.0001
63,0.3635289967060089,0.3211176097393036,0.8888888888888888,0.8,0.8571428571428572,0.0001
64,0.29395800083875656,0.3491910994052887,0.8888888888888888,0.8,0.8571428571428572,0.0001
65,0.3098266124725342,0.3724614381790161,0.8888888888888888,0.8,0.8571428571428572,0.0001
66,0.3293968737125397,0.38649722933769226,0.8888888888888888,0.8,0.8571428571428572,0.0001
67,0.40345387160778046,0.3857382833957672,0.8888888888888888,0.8,0.8571428571428572,1e-05
68,0.3256137818098068,0.38522058725357056,0.8888888888888888,0.8,0.8571428571428572,1e-05
69,0.37501363456249237,0.38390475511550903,0.8888888888888888,0.8,0.8571428571428572,1e-05
70,0.36968761682510376,0.38299381732940674,0.8888888888888888,0.8,0.8571428571428572,1e-05
71,0.30464476346969604,0.3785448670387268,0.8888888888888888,0.8,0.8571428571428572,1e-05
72,0.3898259699344635,0.3752143681049347,0.8888888888888888,0.8,0.8571428571428572,1e-05
73,0.27919602394104004,0.37297800183296204,0.8888888888888888,0.8,0.8571428571428572,1e-05
74,0.29981258511543274,0.3712106943130493,0.8888888888888888,0.8,0.8571428571428572,1e-05
75,0.30988557636737823,0.3691224455833435,0.8888888888888888,0.8,0.8571428571428572,1e-05
76,0.3153770864009857,0.3668431341648102,0.8888888888888888,0.8,0.8571428571428572,1e-05
77,0.377846360206604,0.3641916513442993,0.8888888888888888,0.8,0.8571428571428572,1e-05
78,0.3385871648788452,0.36175739765167236,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
79,0.31728285551071167,0.3615502417087555,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
80,0.2943681627511978,0.36154282093048096,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
81,0.3475673049688339,0.3615497946739197,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
82,0.3441740870475769,0.3612176775932312,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
83,0.2859794646501541,0.36101099848747253,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
84,0.33047330379486084,0.3607414960861206,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
85,0.3181586265563965,0.36056166887283325,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
86,0.3411637544631958,0.36027029156684875,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
87,0.42498692870140076,0.36011359095573425,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
88,0.33453337848186493,0.3601645231246948,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-06
89,0.2765551507472992,0.35988059639930725,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
90,0.2792949303984642,0.35992231965065,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
91,0.3454384505748749,0.3599761128425598,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
92,0.3444899320602417,0.35989463329315186,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
93,0.29797981679439545,0.3599621057510376,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
94,0.3703982084989548,0.35986554622650146,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
95,0.3201940059661865,0.3598944842815399,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
96,0.3664742708206177,0.359853595495224,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
97,0.36349737644195557,0.35987144708633423,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
98,0.2968595623970032,0.35985851287841797,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
99,0.29744990170001984,0.35992351174354553,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000002e-07
100,0.36028993129730225,0.35987260937690735,0.8888888888888888,0.8,0.8571428571428572,1.0000000000000004e-08
