epoch,train_loss,val_cross_entropy_loss,val_accuracy,val_macro_f1,val_auc,learning_rate
1,0.5800960183143615,1.2172062397003174,0.6,0.37499999999999994,0.41203703703703703,0.001
2,0.5823396980762482,0.6860095858573914,0.6,0.37499999999999994,0.3842592592592593,0.001
3,0.5352002620697022,0.7815743684768677,0.6,0.37499999999999994,0.44907407407407407,0.001
4,0.5123821556568146,0.8112913966178894,0.6,0.37499999999999994,0.4444444444444444,0.001
5,0.5452689945697784,0.7248892188072205,0.6,0.37499999999999994,0.462962962962963,0.001
6,0.5396400153636932,0.7357251048088074,0.6,0.37499999999999994,0.4629629629629629,0.001
7,0.544247031211853,0.7556381225585938,0.6,0.37499999999999994,0.46296296296296297,0.001
8,0.5247123539447784,0.7669580578804016,0.6,0.37499999999999994,0.46296296296296297,0.001
9,0.5332545936107635,0.7418075799942017,0.6,0.37499999999999994,0.5,0.001
10,0.495809942483902,0.7795934081077576,0.6,0.37499999999999994,0.5277777777777778,0.001
11,0.5170262575149536,0.8268157839775085,0.6,0.37499999999999994,0.5601851851851851,0.001
12,0.49996585249900816,0.8342235088348389,0.6,0.37499999999999994,0.5324074074074074,0.001
13,0.49031702876091005,1.0150812864303589,0.6,0.37499999999999994,0.5462962962962963,0.0001
14,0.47452735900878906,0.8698253631591797,0.6,0.37499999999999994,0.5694444444444444,0.0001
15,0.45587603449821473,0.7547230124473572,0.6,0.37499999999999994,0.611111111111111,0.0001
16,0.48413820266723634,0.8413249850273132,0.6,0.37499999999999994,0.5787037037037036,0.0001
17,0.4568053126335144,0.879219651222229,0.6,0.37499999999999994,0.574074074074074,0.0001
18,0.47211081385612486,0.8186408281326294,0.6,0.37499999999999994,0.5787037037037037,0.0001
19,0.44326624274253845,0.8101295828819275,0.6,0.37499999999999994,0.6018518518518519,0.0001
20,0.4704521358013153,0.8087038397789001,0.6,0.37499999999999994,0.5925925925925926,0.0001
21,0.4369274914264679,0.8481858968734741,0.6,0.37499999999999994,0.5925925925925926,0.0001
22,0.4308733522891998,0.8702371120452881,0.6,0.37499999999999994,0.5925925925925926,0.0001
23,0.4324784815311432,0.8961837291717529,0.6,0.37499999999999994,0.5972222222222222,0.0001
24,0.4604500412940979,0.8644200563430786,0.6,0.37499999999999994,0.6064814814814815,1e-05
25,0.44600468277931216,0.8492735028266907,0.6,0.37499999999999994,0.611111111111111,1e-05
26,0.4431025445461273,0.8458117246627808,0.6,0.37499999999999994,0.611111111111111,1e-05
27,0.47858057618141175,0.8414689302444458,0.6,0.37499999999999994,0.6157407407407407,1e-05
28,0.45557527542114257,0.8362518548965454,0.6,0.37499999999999994,0.6111111111111112,1e-05
29,0.4515277504920959,0.840366780757904,0.6,0.37499999999999994,0.6157407407407407,1e-05
30,0.4673905909061432,0.8469340801239014,0.6,0.37499999999999994,0.6157407407407407,1e-05
31,0.4340242505073547,0.8524878621101379,0.6,0.37499999999999994,0.6064814814814815,1e-05
32,0.45259549021720885,0.8588782548904419,0.6,0.37499999999999994,0.6064814814814815,1e-05
33,0.42610807418823243,0.8562115430831909,0.6,0.37499999999999994,0.6064814814814815,1e-05
34,0.45485873222351075,0.8549739718437195,0.6,0.37499999999999994,0.6064814814814815,1e-05
35,0.4345773279666901,0.8490883111953735,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
36,0.4410162568092346,0.8486206531524658,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
37,0.46799535155296323,0.848287045955658,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
38,0.4339789032936096,0.8476855754852295,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
39,0.4431391179561615,0.8476490378379822,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
40,0.44580820202827454,0.8479192852973938,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
41,0.4557551443576813,0.8480405211448669,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
42,0.4322921335697174,0.847885251045227,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
43,0.48535679578781127,0.8478240966796875,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
44,0.4604427099227905,0.8467892408370972,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
45,0.43882080912590027,0.8459492325782776,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-06
46,0.40849271416664124,0.8456321358680725,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-07
47,0.4301609694957733,0.8456391096115112,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-07
48,0.4859483063220978,0.8456538915634155,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-07
49,0.4809134125709534,0.8456476926803589,0.6,0.37499999999999994,0.6064814814814815,1.0000000000000002e-07
