feature_name,reference_mean,reference_std,reference_min,reference_max,reference_nonzero_rate
RHOV,0.01867572156196944,0.1353770253259736,0.0,1.0,0.01867572156196944
VPS18,0.044142614601018676,0.20541188908435778,0.0,1.0,0.044142614601018676
DLL4,0.027164685908319185,0.16256311312170943,0.0,1.0,0.027164685908319185
CHAC1,0.008488964346349746,0.09174367460853133,0.0,1.0,0.008488964346349746
INO80,0.057724957555178265,0.23322261217650192,0.0,1.0,0.057724957555178265
EXD1,0.01867572156196944,0.13537702532597362,0.0,1.0,0.01867572156196944
CHP1,0.0050933786078098476,0.0711859262928238,0.0,1.0,0.0050933786078098476
OIP5,0.008488964346349746,0.09174367460853142,0.0,1.0,0.008488964346349746
NUSAP1,0.010186757215619695,0.10041407865956714,0.0,1.0,0.010186757215619695
NDUFAF1,0.001697792869269949,0.041169289144251935,0.0,1.0,0.001697792869269949
RTF1,0.030560271646859084,0.17212304158284336,0.0,1.0,0.030560271646859084
ITPKA,0.023769100169779286,0.1523290190570995,0.0,1.0,0.023769100169779286
LTK,0.028862478777589132,0.16741993936327382,0.0,1.0,0.028862478777589132
RPAP1,0.06960950764006792,0.2544877680482415,0.0,1.0,0.06960950764006792
TYRO3,0.100169779286927,0.30022623903405904,0.0,1.0,0.100169779286927
MGA,0.10186757215619695,0.30247408136764153,0.0,1.0,0.10186757215619695
MAPKBP1,0.03735144312393888,0.18962149883517368,0.0,1.0,0.03735144312393888
JMJD7,0.008488964346349746,0.09174367460853182,0.0,1.0,0.008488964346349746
PLA2G4B,0.030560271646859084,0.17212304158284306,0.0,1.0,0.030560271646859084
SPTBN5,0.16129032258064516,0.3677985242255291,0.0,1.0,0.16129032258064516
EHD4,0.01867572156196944,0.13537702532597345,0.0,1.0,0.01867572156196944
PLA2G4E,0.03225806451612903,0.1766846959694081,0.0,1.0,0.03225806451612903
PLA2G4D,0.027164685908319185,0.16256311312170937,0.0,1.0,0.027164685908319185
PLA2G4F,0.03735144312393888,0.189621498835174,0.0,1.0,0.03735144312393888
VPS39,0.022071307300509338,0.14691550188647823,0.0,1.0,0.022071307300509338
TMEM87A,0.01867572156196944,0.1353770253259738,0.0,1.0,0.01867572156196944
GANC,0.03225806451612903,0.17668469596940808,0.0,1.0,0.03225806451612903
CAPN3,0.03225806451612903,0.17668469596940814,0.0,1.0,0.03225806451612903
ZNF106,0.06791171477079797,0.25159434367188754,0.0,1.0,0.06791171477079797
SNAP23,0.006791171477079796,0.08212826229166585,0.0,1.0,0.006791171477079796
LRRC57,0.011884550084889643,0.10836654259580934,0.0,1.0,0.011884550084889643
HAUS2,0.003395585738539898,0.05817263734808774,0.0,1.0,0.003395585738539898
STARD9,0.10186757215619695,0.30247408136764165,0.0,1.0,0.10186757215619695
CDAN1,0.050933786078098474,0.21986253776814474,0.0,1.0,0.050933786078098474
TTBK2,0.03395585738539898,0.18111559053439175,0.0,1.0,0.03395585738539898
UBR1,0.059422750424448216,0.2364142279061102,0.0,1.0,0.059422750424448216
TMEM62,0.01867572156196944,0.1353770253259736,0.0,1.0,0.01867572156196944
CCNDBP1,0.015280135823429542,0.12266480046307994,0.0,1.0,0.015280135823429542
EPB42,0.027164685908319185,0.16256311312170946,0.0,1.0,0.027164685908319185
TGM5,0.02037351443123939,0.14127432300655127,0.0,1.0,0.02037351443123939
TGM7,0.028862478777589132,0.16741993936327387,0.0,1.0,0.028862478777589132
LCMT2,0.03225806451612903,0.17668469596940808,0.0,1.0,0.03225806451612903
ADAL,0.011884550084889643,0.10836654259580925,0.0,1.0,0.011884550084889643
ZSCAN29,0.02037351443123939,0.14127432300655127,0.0,1.0,0.02037351443123939
TUBGCP4,0.015280135823429542,0.12266480046307955,0.0,1.0,0.015280135823429542
TP53BP1,0.06281833616298811,0.24263592645093152,0.0,1.0,0.06281833616298811
MAP1A,0.11205432937181664,0.3154332839775299,0.0,1.0,0.11205432937181664
PPIP5K1,0.008488964346349746,0.09174367460853165,0.0,1.0,0.008488964346349746
PDIA3,0.01697792869269949,0.12918853908147188,0.0,1.0,0.01697792869269949
ELL3,0.01867572156196944,0.13537702532597348,0.0,1.0,0.01867572156196944
SERF2,0.001697792869269949,0.04116928914425183,0.0,1.0,0.001697792869269949
SERINC4,0.01867572156196944,0.13537702532597345,0.0,1.0,0.01867572156196944
HYPK,0.006791171477079796,0.08212826229166578,0.0,1.0,0.006791171477079796
MFAP1,0.015280135823429542,0.12266480046307932,0.0,1.0,0.015280135823429542
WDR76,0.022071307300509338,0.14691550188647812,0.0,1.0,0.022071307300509338
FRMD5,0.030560271646859084,0.17212304158284322,0.0,1.0,0.030560271646859084
GOLM2,0.01867572156196944,0.13537702532597354,0.0,1.0,0.01867572156196944
CTDSPL2,0.015280135823429542,0.12266480046307936,0.0,1.0,0.015280135823429542
EIF3J,0.013582342954159592,0.11574913785439263,0.0,1.0,0.013582342954159592
SPG11,0.06791171477079797,0.25159434367188754,0.0,1.0,0.06791171477079797
PATL2,0.015280135823429542,0.12266480046307954,0.0,1.0,0.015280135823429542
B2M,0.028862478777589132,0.16741993936327393,0.0,1.0,0.028862478777589132
TRIM69,0.013582342954159592,0.11574913785439246,0.0,1.0,0.013582342954159592
TERB2,0.011884550084889643,0.10836654259580934,0.0,1.0,0.011884550084889643
SORD,0.0050933786078098476,0.07118592629282387,0.0,1.0,0.0050933786078098476
DUOX2,0.059422750424448216,0.2364142279061101,0.0,1.0,0.059422750424448216
DUOXA2,0.013582342954159592,0.11574913785439259,0.0,1.0,0.013582342954159592
DUOXA1,0.010186757215619695,0.10041407865956706,0.0,1.0,0.010186757215619695
DUOX1,0.07640067911714771,0.265638128565134,0.0,1.0,0.07640067911714771
SHF,0.015280135823429542,0.12266480046307973,0.0,1.0,0.015280135823429542
SLC28A2,0.013582342954159592,0.11574913785439231,0.0,1.0,0.013582342954159592
GATM,0.035653650254668934,0.18542509937488666,0.0,1.0,0.035653650254668934
AFG2B,0.027164685908319185,0.16256311312170948,0.0,1.0,0.027164685908319185
SLC30A4,0.01697792869269949,0.1291885390814723,0.0,1.0,0.01697792869269949
BLOC1S6,0.003395585738539898,0.05817263734808772,0.0,1.0,0.003395585738539898
SQOR,0.011884550084889643,0.10836654259580936,0.0,1.0,0.011884550084889643
SEMA6D,0.06112054329371817,0.2395512940503534,0.0,1.0,0.06112054329371817
SLC24A5,0.03735144312393888,0.1896214988351737,0.0,1.0,0.03735144312393888
MYEF2,0.027164685908319185,0.16256311312170943,0.0,1.0,0.027164685908319185
CTXN2,0.003395585738539898,0.05817263734808799,0.0,1.0,0.003395585738539898
SLC12A1,0.057724957555178265,0.23322261217650206,0.0,1.0,0.057724957555178265
DUT,0.010186757215619695,0.10041407865956713,0.0,1.0,0.010186757215619695
FBN1,0.10526315789473684,0.3068922049918583,0.0,1.0,0.10526315789473684
CEP152,0.03735144312393888,0.18962149883517448,0.0,1.0,0.03735144312393888
SHC4,0.028862478777589132,0.1674199393632738,0.0,1.0,0.028862478777589132
EID1,0.0050933786078098476,0.07118592629282375,0.0,1.0,0.0050933786078098476
SECISBP2L,0.03904923599320883,0.1937121399436686,0.0,1.0,0.03904923599320883
COPS2,0.02037351443123939,0.14127432300655135,0.0,1.0,0.02037351443123939
GALK2,0.022071307300509338,0.14691550188647817,0.0,1.0,0.022071307300509338
FAM227B,0.030560271646859084,0.17212304158284306,0.0,1.0,0.030560271646859084
FGF7,0.013582342954159592,0.1157491378543926,0.0,1.0,0.013582342954159592
DTWD1,0.010186757215619695,0.10041407865956709,0.0,1.0,0.010186757215619695
ATP8B4,0.05432937181663837,0.22666647563027056,0.0,1.0,0.05432937181663837
SLC27A2,0.01697792869269949,0.1291885390814721,0.0,1.0,0.01697792869269949
HDC,0.030560271646859084,0.17212304158284294,0.0,1.0,0.030560271646859084
GABPB1,0.02037351443123939,0.14127432300655143,0.0,1.0,0.02037351443123939
USP8,0.03904923599320883,0.19371213994366857,0.0,1.0,0.03904923599320883
USP50,0.008488964346349746,0.09174367460853179,0.0,1.0,0.008488964346349746
TRPM7,0.04923599320882852,0.21636037109777875,0.0,1.0,0.04923599320882852
SPPL2A,0.02037351443123939,0.14127432300655124,0.0,1.0,0.02037351443123939
AP4E1,0.03225806451612903,0.17668469596940828,0.0,1.0,0.03225806451612903
CYP19A1,0.023769100169779286,0.15232901905709956,0.0,1.0,0.023769100169779286
GLDN,0.042444821731748725,0.20160173322644984,0.0,1.0,0.042444821731748725
DMXL2,0.06281833616298811,0.24263592645093146,0.0,1.0,0.06281833616298811
SCG3,0.025466893039049237,0.15753834580186163,0.0,1.0,0.025466893039049237
LYSMD2,0.008488964346349746,0.09174367460853178,0.0,1.0,0.008488964346349746
TMOD2,0.02037351443123939,0.14127432300655152,0.0,1.0,0.02037351443123939
TMOD3,0.01697792869269949,0.1291885390814719,0.0,1.0,0.01697792869269949
LEO1,0.027164685908319185,0.1625631131217093,0.0,1.0,0.027164685908319185
MAPK6,0.01867572156196944,0.13537702532597368,0.0,1.0,0.01867572156196944
BCL2L10,0.01697792869269949,0.1291885390814719,0.0,1.0,0.01697792869269949
GNB5,0.011884550084889643,0.1083665425958092,0.0,1.0,0.011884550084889643
MYO5C,0.057724957555178265,0.2332226121765018,0.0,1.0,0.057724957555178265
MYO5A,0.05602716468590832,0.22997417573102946,0.0,1.0,0.05602716468590832
ARPP19,0.001697792869269949,0.04116928914425179,0.0,1.0,0.001697792869269949
ATOSA,0.03735144312393888,0.1896214988351739,0.0,1.0,0.03735144312393888
ONECUT1,0.023769100169779286,0.15232901905709978,0.0,1.0,0.023769100169779286
WDR72,0.07130730050933787,0.25733746210648994,0.0,1.0,0.07130730050933787
UNC13C,0.13412563667232597,0.3407872507292034,0.0,1.0,0.13412563667232597
RSL24D1,0.0050933786078098476,0.07118592629282357,0.0,1.0,0.0050933786078098476
PIGBOS1,0.003395585738539898,0.05817263734808774,0.0,1.0,0.003395585738539898
PIGB,0.025466893039049237,0.1575383458018617,0.0,1.0,0.025466893039049237
CCPG1,0.030560271646859084,0.17212304158284306,0.0,1.0,0.030560271646859084
PIERCE2,0.0050933786078098476,0.07118592629282415,0.0,1.0,0.0050933786078098476
DNAAF4,0.010186757215619695,0.10041407865956709,0.0,1.0,0.010186757215619695
PYGO1,0.02037351443123939,0.14127432300655102,0.0,1.0,0.02037351443123939
PRTG,0.04923599320882852,0.21636037109777864,0.0,1.0,0.04923599320882852
NEDD4,0.030560271646859084,0.17212304158284336,0.0,1.0,0.030560271646859084
RFX7,0.03904923599320883,0.19371213994366857,0.0,1.0,0.03904923599320883
TEX9,0.022071307300509338,0.14691550188647812,0.0,1.0,0.022071307300509338
MNS1,0.01697792869269949,0.12918853908147213,0.0,1.0,0.01697792869269949
ZNF280D,0.025466893039049237,0.15753834580186163,0.0,1.0,0.025466893039049237
TCF12,0.030560271646859084,0.17212304158284317,0.0,1.0,0.030560271646859084
CGNL1,0.04753820033955857,0.2127870293228296,0.0,1.0,0.04753820033955857
MYZAP,0.022071307300509338,0.1469155018864781,0.0,1.0,0.022071307300509338
POLR2M,0.006791171477079796,0.08212826229166577,0.0,1.0,0.006791171477079796
ALDH1A2,0.027164685908319185,0.16256311312170946,0.0,1.0,0.027164685908319185
AQP9,0.0050933786078098476,0.07118592629282382,0.0,1.0,0.0050933786078098476
LIPC,0.022071307300509338,0.14691550188647817,0.0,1.0,0.022071307300509338
ADAM10,0.028862478777589132,0.16741993936327382,0.0,1.0,0.028862478777589132
MINDY2,0.042444821731748725,0.20160173322644975,0.0,1.0,0.042444821731748725
SLTM,0.035653650254668934,0.18542509937488666,0.0,1.0,0.035653650254668934
RNF111,0.03225806451612903,0.17668469596940803,0.0,1.0,0.03225806451612903
CCNB2,0.0050933786078098476,0.0711859262928242,0.0,1.0,0.0050933786078098476
MYO1E,0.044142614601018676,0.20541188908435787,0.0,1.0,0.044142614601018676
LDHAL6B,0.02037351443123939,0.14127432300655135,0.0,1.0,0.02037351443123939
FAM81A,0.015280135823429542,0.12266480046307955,0.0,1.0,0.015280135823429542
GCNT3,0.02037351443123939,0.1412743230065516,0.0,1.0,0.02037351443123939
GTF2A2,0.003395585738539898,0.0581726373480881,0.0,1.0,0.003395585738539898
BNIP2,0.006791171477079796,0.08212826229166577,0.0,1.0,0.006791171477079796
FOXB1,0.011884550084889643,0.10836654259580931,0.0,1.0,0.011884550084889643
ANXA2,0.010186757215619695,0.10041407865956709,0.0,1.0,0.010186757215619695
ICE2,0.01867572156196944,0.13537702532597343,0.0,1.0,0.01867572156196944
RORA,0.015280135823429542,0.12266480046307973,0.0,1.0,0.015280135823429542
VPS13C,0.12054329371816638,0.32559577401702006,0.0,1.0,0.12054329371816638
C2CD4A,0.01867572156196944,0.13537702532597373,0.0,1.0,0.01867572156196944
C2CD4B,0.015280135823429542,0.1226648004630792,0.0,1.0,0.015280135823429542
TLN2,0.1035653650254669,0.30469588148284577,0.0,1.0,0.1035653650254669
TPM1,0.006791171477079796,0.08212826229166581,0.0,1.0,0.006791171477079796
LACTB,0.027164685908319185,0.1625631131217095,0.0,1.0,0.027164685908319185
RPS27L,0.0050933786078098476,0.07118592629282375,0.0,1.0,0.0050933786078098476
RAB8B,0.006791171477079796,0.08212826229166578,0.0,1.0,0.006791171477079796
APH1B,0.0050933786078098476,0.07118592629282383,0.0,1.0,0.0050933786078098476
CA12,0.01867572156196944,0.13537702532597354,0.0,1.0,0.01867572156196944
USP3,0.011884550084889643,0.10836654259580936,0.0,1.0,0.011884550084889643
FBXL22,0.010186757215619695,0.10041407865956707,0.0,1.0,0.010186757215619695
HERC1,0.12903225806451613,0.33523564017462176,0.0,1.0,0.12903225806451613
DAPK2,0.02037351443123939,0.1412743230065509,0.0,1.0,0.02037351443123939
CIAO2A,0.001697792869269949,0.04116928914425179,0.0,1.0,0.001697792869269949
SNX1,0.008488964346349746,0.0917436746085316,0.0,1.0,0.008488964346349746
SNX22,0.006791171477079796,0.08212826229166584,0.0,1.0,0.006791171477079796
PPIB,0.010186757215619695,0.10041407865956724,0.0,1.0,0.010186757215619695
CSNK1G1,0.022071307300509338,0.14691550188647812,0.0,1.0,0.022071307300509338
PCLAF,0.001697792869269949,0.04116928914425181,0.0,1.0,0.001697792869269949
TRIP4,0.013582342954159592,0.11574913785439242,0.0,1.0,0.013582342954159592
ZNF609,0.07130730050933787,0.2573374621064901,0.0,1.0,0.07130730050933787
OAZ2,0.001697792869269949,0.04116928914425196,0.0,1.0,0.001697792869269949
RBPMS2,0.013582342954159592,0.11574913785439236,0.0,1.0,0.013582342954159592
PIF1,0.03735144312393888,0.18962149883517396,0.0,1.0,0.03735144312393888
PLEKHO2,0.025466893039049237,0.15753834580186127,0.0,1.0,0.025466893039049237
ANKDD1A,0.022071307300509338,0.1469155018864781,0.0,1.0,0.022071307300509338
SPG21,0.01867572156196944,0.13537702532597354,0.0,1.0,0.01867572156196944
MTFMT,0.010186757215619695,0.10041407865956721,0.0,1.0,0.010186757215619695
SLC51B,0.010186757215619695,0.10041407865956711,0.0,1.0,0.010186757215619695
RASL12,0.013582342954159592,0.11574913785439256,0.0,1.0,0.013582342954159592
KBTBD13,0.035653650254668934,0.1854250993748867,0.0,1.0,0.035653650254668934
UBAP1L,0.01697792869269949,0.12918853908147193,0.0,1.0,0.01697792869269949
PDCD7,0.015280135823429542,0.12266480046307979,0.0,1.0,0.015280135823429542
CLPX,0.028862478777589132,0.16741993936327382,0.0,1.0,0.028862478777589132
CILP,0.06791171477079797,0.25159434367188754,0.0,1.0,0.06791171477079797
PARP16,0.01867572156196944,0.13537702532597343,0.0,1.0,0.01867572156196944
IGDCC3,0.03735144312393888,0.18962149883517435,0.0,1.0,0.03735144312393888
IGDCC4,0.08488964346349745,0.27871740508288695,0.0,1.0,0.08488964346349745
DPP8,0.030560271646859084,0.17212304158284283,0.0,1.0,0.030560271646859084
HACD3,0.006791171477079796,0.08212826229166582,0.0,1.0,0.006791171477079796
INTS14,0.008488964346349746,0.09174367460853161,0.0,1.0,0.008488964346349746
SLC24A1,0.028862478777589132,0.16741993936327376,0.0,1.0,0.028862478777589132
DENND4A,0.06621392190152801,0.24865566240877474,0.0,1.0,0.06621392190152801
RAB11A,0.010186757215619695,0.10041407865956704,0.0,1.0,0.010186757215619695
MEGF11,0.059422750424448216,0.23641422790611025,0.0,1.0,0.059422750424448216
DIS3L,0.022071307300509338,0.14691550188647812,0.0,1.0,0.022071307300509338
TIPIN,0.0050933786078098476,0.07118592629282379,0.0,1.0,0.0050933786078098476
MAP2K1,0.01697792869269949,0.12918853908147193,0.0,1.0,0.01697792869269949
SNAPC5,0.0050933786078098476,0.07118592629282378,0.0,1.0,0.0050933786078098476
RPL4,0.03225806451612903,0.17668469596940808,0.0,1.0,0.03225806451612903
ZWILCH,0.035653650254668934,0.18542509937488647,0.0,1.0,0.035653650254668934
LCTL,0.03225806451612903,0.17668469596940817,0.0,1.0,0.03225806451612903
SMAD6,0.03225806451612903,0.17668469596940792,0.0,1.0,0.03225806451612903
SMAD3,0.025466893039049237,0.15753834580186155,0.0,1.0,0.025466893039049237
AAGAB,0.01867572156196944,0.13537702532597362,0.0,1.0,0.01867572156196944
IQCH,0.028862478777589132,0.16741993936327404,0.0,1.0,0.028862478777589132
C15orf61,0.003395585738539898,0.058172637348087614,0.0,1.0,0.003395585738539898
MAP2K5,0.01697792869269949,0.1291885390814719,0.0,1.0,0.01697792869269949
SKOR1,0.06112054329371817,0.23955129405035389,0.0,1.0,0.06112054329371817
PIAS1,0.023769100169779286,0.15232901905709959,0.0,1.0,0.023769100169779286
CALML4,0.001697792869269949,0.04116928914425179,0.0,1.0,0.001697792869269949
CLN6,0.01697792869269949,0.1291885390814721,0.0,1.0,0.01697792869269949
FEM1B,0.02037351443123939,0.14127432300655135,0.0,1.0,0.02037351443123939
ITGA11,0.06112054329371817,0.23955129405035314,0.0,1.0,0.06112054329371817
CORO2B,0.027164685908319185,0.16256311312170943,0.0,1.0,0.027164685908319185
ANP32A,0.01697792869269949,0.12918853908147188,0.0,1.0,0.01697792869269949
SPESP1,0.01867572156196944,0.13537702532597343,0.0,1.0,0.01867572156196944
NOX5,0.06621392190152801,0.2486556624087749,0.0,1.0,0.06621392190152801
EWSAT1,0.001697792869269949,0.04116928914425179,0.0,1.0,0.001697792869269949
GLCE,0.023769100169779286,0.1523290190570997,0.0,1.0,0.023769100169779286
PAQR5,0.0050933786078098476,0.07118592629282393,0.0,1.0,0.0050933786078098476
KIF23,0.023769100169779286,0.15232901905709959,0.0,1.0,0.023769100169779286
RPLP1,0.006791171477079796,0.0821282622916657,0.0,1.0,0.006791171477079796
TLE3,0.04584040747028863,0.20913886418656552,0.0,1.0,0.04584040747028863
LINC02204,0.001697792869269949,0.041169289144251824,0.0,1.0,0.001697792869269949
UACA,0.03225806451612903,0.17668469596940808,0.0,1.0,0.03225806451612903
LARP6,0.013582342954159592,0.11574913785439264,0.0,1.0,0.013582342954159592
THAP10,0.011884550084889643,0.10836654259580943,0.0,1.0,0.011884550084889643
LRRC49,0.030560271646859084,0.17212304158284333,0.0,1.0,0.030560271646859084
THSD4,0.04074702886247878,0.19770358747721042,0.0,1.0,0.04074702886247878
NR2E3,0.010186757215619695,0.10041407865956703,0.0,1.0,0.010186757215619695
MYO9A,0.06281833616298811,0.24263592645093185,0.0,1.0,0.06281833616298811
SENP8,0.011884550084889643,0.1083665425958093,0.0,1.0,0.011884550084889643
GRAMD2A,0.011884550084889643,0.1083665425958094,0.0,1.0,0.011884550084889643
PKM,0.011884550084889643,0.10836654259580936,0.0,1.0,0.011884550084889643
PARP6,0.01697792869269949,0.1291885390814719,0.0,1.0,0.01697792869269949
CELF6,0.03225806451612903,0.17668469596940817,0.0,1.0,0.03225806451612903
HEXA,0.01697792869269949,0.12918853908147182,0.0,1.0,0.01697792869269949
TMEM202,0.013582342954159592,0.11574913785439266,0.0,1.0,0.013582342954159592
ARIH1,0.01697792869269949,0.12918853908147185,0.0,1.0,0.01697792869269949
HIGD2B,0.006791171477079796,0.08212826229166595,0.0,1.0,0.006791171477079796
BBS4,0.008488964346349746,0.09174367460853176,0.0,1.0,0.008488964346349746
ADPGK,0.013582342954159592,0.11574913785439234,0.0,1.0,0.013582342954159592
NEO1,0.04074702886247878,0.19770358747721065,0.0,1.0,0.04074702886247878
HCN4,0.04584040747028863,0.20913886418656552,0.0,1.0,0.04584040747028863
REC114,0.022071307300509338,0.1469155018864782,0.0,1.0,0.022071307300509338
NPTN,0.015280135823429542,0.12266480046307925,0.0,1.0,0.015280135823429542
CD276,0.022071307300509338,0.14691550188647828,0.0,1.0,0.022071307300509338
INSYN1,0.0050933786078098476,0.07118592629282391,0.0,1.0,0.0050933786078098476
TBC1D21,0.011884550084889643,0.10836654259580934,0.0,1.0,0.011884550084889643
LOXL1-AS1,0.001697792869269949,0.04116928914425179,0.0,1.0,0.001697792869269949
LOXL1,0.035653650254668934,0.18542509937488647,0.0,1.0,0.035653650254668934
STOML1,0.01867572156196944,0.13537702532597362,0.0,1.0,0.01867572156196944
PML,0.06451612903225806,0.24567010018915922,0.0,1.0,0.06451612903225806
ISLR2,0.057724957555178265,0.23322261217650223,0.0,1.0,0.057724957555178265
ISLR,0.02037351443123939,0.14127432300655107,0.0,1.0,0.02037351443123939
STRA6,0.027164685908319185,0.162563113121709,0.0,1.0,0.027164685908319185
CCDC33,0.05263157894736842,0.22329687826943667,0.0,1.0,0.05263157894736842
CYP11A1,0.028862478777589132,0.16741993936327376,0.0,1.0,0.028862478777589132
SEMA7A,0.027164685908319185,0.1625631131217093,0.0,1.0,0.027164685908319185
UBL7,0.015280135823429542,0.12266480046307975,0.0,1.0,0.015280135823429542
ARID3B,0.044142614601018676,0.2054118890843576,0.0,1.0,0.044142614601018676
CLK3,0.02037351443123939,0.1412743230065515,0.0,1.0,0.02037351443123939
EDC3,0.006791171477079796,0.08212826229166584,0.0,1.0,0.006791171477079796
CYP1A1,0.02037351443123939,0.14127432300655146,0.0,1.0,0.02037351443123939
CYP1A2,0.023769100169779286,0.15232901905709967,0.0,1.0,0.023769100169779286
CSK,0.03395585738539898,0.18111559053439175,0.0,1.0,0.03395585738539898
LMAN1L,0.03225806451612903,0.1766846959694082,0.0,1.0,0.03225806451612903
CPLX3,0.006791171477079796,0.08212826229166588,0.0,1.0,0.006791171477079796
ULK3,0.01697792869269949,0.12918853908147157,0.0,1.0,0.01697792869269949
SCAMP2,0.02037351443123939,0.14127432300655116,0.0,1.0,0.02037351443123939
MPI,0.006791171477079796,0.08212826229166598,0.0,1.0,0.006791171477079796
COX5A,0.015280135823429542,0.12266480046307933,0.0,1.0,0.015280135823429542
RPP25,0.006791171477079796,0.08212826229166582,0.0,1.0,0.006791171477079796
SCAMP5,0.013582342954159592,0.11574913785439248,0.0,1.0,0.013582342954159592
PPCDC,0.003395585738539898,0.05817263734808772,0.0,1.0,0.003395585738539898
C15orf39,0.050933786078098474,0.21986253776814463,0.0,1.0,0.050933786078098474
COMMD4,0.03395585738539898,0.18111559053439175,0.0,1.0,0.03395585738539898
NEIL1,0.01697792869269949,0.12918853908147193,0.0,1.0,0.01697792869269949
MAN2C1,0.035653650254668934,0.18542509937488683,0.0,1.0,0.035653650254668934
SIN3A,0.059422750424448216,0.23641422790611005,0.0,1.0,0.059422750424448216
PTPN9,0.013582342954159592,0.11574913785439239,0.0,1.0,0.013582342954159592
SNUPN,0.01697792869269949,0.1291885390814719,0.0,1.0,0.01697792869269949
IMP3,0.011884550084889643,0.10836654259580926,0.0,1.0,0.011884550084889643
SNX33,0.025466893039049237,0.15753834580186155,0.0,1.0,0.025466893039049237
CSPG4,0.10526315789473684,0.30689220499185815,0.0,1.0,0.10526315789473684
CIMAP1C,0.006791171477079796,0.08212826229166581,0.0,1.0,0.006791171477079796
UBE2Q2,0.013582342954159592,0.11574913785439266,0.0,1.0,0.013582342954159592
FBXO22,0.01697792869269949,0.12918853908147201,0.0,1.0,0.01697792869269949
NRG4,0.001697792869269949,0.041169289144251824,0.0,1.0,0.001697792869269949
TMEM266,0.01697792869269949,0.129188539081472,0.0,1.0,0.01697792869269949
ETFA,0.0050933786078098476,0.07118592629282382,0.0,1.0,0.0050933786078098476
ISL2,0.013582342954159592,0.11574913785439259,0.0,1.0,0.013582342954159592
SCAPER,0.044142614601018676,0.2054118890843578,0.0,1.0,0.044142614601018676
RCN2,0.011884550084889643,0.10836654259580951,0.0,1.0,0.011884550084889643
PSTPIP1,0.030560271646859084,0.17212304158284364,0.0,1.0,0.030560271646859084
TSPAN3,0.01697792869269949,0.12918853908147193,0.0,1.0,0.01697792869269949
PEAK1,0.06281833616298811,0.24263592645093163,0.0,1.0,0.06281833616298811
HMG20A,0.011884550084889643,0.1083665425958094,0.0,1.0,0.011884550084889643
LINGO1,0.03735144312393888,0.1896214988351742,0.0,1.0,0.03735144312393888
LINGO1-AS2,0.001697792869269949,0.04116928914425181,0.0,1.0,0.001697792869269949
TBC1D2B,0.027164685908319185,0.1625631131217093,0.0,1.0,0.027164685908319185
SH2D7,0.027164685908319185,0.16256311312170915,0.0,1.0,0.027164685908319185
CIB2,0.010186757215619695,0.10041407865956721,0.0,1.0,0.010186757215619695
IDH3A,0.015280135823429542,0.12266480046307976,0.0,1.0,0.015280135823429542
ACSBG1,0.06281833616298811,0.24263592645093154,0.0,1.0,0.06281833616298811
DNAJA4,0.010186757215619695,0.10041407865956709,0.0,1.0,0.010186757215619695
SKIC8,0.010186757215619695,0.10041407865956707,0.0,1.0,0.010186757215619695
CRABP1,0.008488964346349746,0.09174367460853164,0.0,1.0,0.008488964346349746
IREB2,0.03395585738539898,0.18111559053439175,0.0,1.0,0.03395585738539898
HYKK,0.006791171477079796,0.0821282622916658,0.0,1.0,0.006791171477079796
PSMA4,0.011884550084889643,0.10836654259580934,0.0,1.0,0.011884550084889643
CHRNA5,0.006791171477079796,0.08212826229166592,0.0,1.0,0.006791171477079796
CHRNA3,0.011884550084889643,0.10836654259580934,0.0,1.0,0.011884550084889643
CHRNB4,0.022071307300509338,0.14691550188647812,0.0,1.0,0.022071307300509338
ADAMTS7,0.0865874363327674,0.2812295365037001,0.0,1.0,0.0865874363327674
MORF4L1,0.022071307300509338,0.14691550188647817,0.0,1.0,0.022071307300509338
CTSH,0.011884550084889643,0.1083665425958094,0.0,1.0,0.011884550084889643
RASGRF1,0.06451612903225806,0.24567010018915894,0.0,1.0,0.06451612903225806
ANKRD34C,0.028862478777589132,0.16741993936327382,0.0,1.0,0.028862478777589132
TMED3,0.013582342954159592,0.1157491378543925,0.0,1.0,0.013582342954159592
MINAR1,0.03735144312393888,0.18962149883517387,0.0,1.0,0.03735144312393888
MTHFS,0.0050933786078098476,0.07118592629282379,0.0,1.0,0.0050933786078098476
BCL2A1,0.001697792869269949,0.04116928914425184,0.0,1.0,0.001697792869269949
ZFAND6,0.008488964346349746,0.09174367460853178,0.0,1.0,0.008488964346349746
FAH,0.015280135823429542,0.12266480046307951,0.0,1.0,0.015280135823429542
CTXND1,0.003395585738539898,0.05817263734808772,0.0,1.0,0.003395585738539898
ARNT2-DT,0.001697792869269949,0.04116928914425179,0.0,1.0,0.001697792869269949
ARNT2,0.042444821731748725,0.20160173322645006,0.0,1.0,0.042444821731748725
ABHD17C,0.015280135823429542,0.12266480046307963,0.0,1.0,0.015280135823429542
CEMIP,0.05263157894736842,0.2232968782694367,0.0,1.0,0.05263157894736842
MESD,0.01697792869269949,0.12918853908147193,0.0,1.0,0.01697792869269949
TLNRD1,0.028862478777589132,0.1674199393632738,0.0,1.0,0.028862478777589132
CFAP161,0.006791171477079796,0.0821282622916658,0.0,1.0,0.006791171477079796
IL16,0.06112054329371817,0.2395512940503539,0.0,1.0,0.06112054329371817
