feature_name,reference_mean,reference_std,reference_min,reference_max,reference_nonzero_rate
PCYT1A (5130),5.053020908488964,0.6702351719154255,2.7282798,6.9033756,1.0
FBXO27 (126433),1.9774817646010183,1.6326227991564373,0.0,6.8071876,0.9728353140916808
DMKN (93099),3.9048524939643463,2.853726688146431,0.0,10.534031,0.9898132427843803
U2AF1L4 (199746),3.747524136926995,0.7342810082687374,1.1383164,6.822182,1.0
BDH1 (622),4.330536542651952,1.6095775864124793,0.04839384,7.4215684,1.0
NPHS1 (4868),0.1317195546400679,0.32358206103276144,0.0,3.4306638,0.6842105263157895
THAP8 (199745),2.3141062168166386,0.7684989612216518,0.029284665,5.963934,1.0
COX7A1 (1346),0.21537069067826825,0.8729274813530166,0.0,7.5648203,0.3837011884550085
ZNF382 (84911),1.44088033312309,1.2562205494018377,0.0,4.858628,0.9813242784380306
LRRC56 (115399),0.8292931637724957,0.6190590911340094,0.0,5.068993,0.99830220713073
PLXDC1 (57125),0.7292113775220712,0.9807694844511644,0.0,6.662476,0.9762308998302207
PGAP3 (93210),3.501679609728353,1.1995196148209537,0.31995198,9.903879,1.0
IKZF3 (22806),0.6864597843667233,1.3274495840019978,0.0,6.444788,0.969439728353141
GRIN2C (2905),0.40676947425212223,0.5659100830222049,0.0,4.6481776,0.9966044142614601
FDXR (2232),3.634422918166384,1.0250345979761468,1.1430342,6.9008183,1.0
SAP30BP (29115),5.625568778268251,0.5238211159709091,3.9067366,8.485358,1.0
ACOX1 (51),4.018101140067912,0.7128315145876608,1.7572665,7.5564446,1.0
PRPSAP1 (5635),5.430172542275042,0.5739192280569799,3.3879788,7.155304,1.0
CYGB (114757),1.0516107618964348,1.5709587153331552,0.0,8.642532,0.967741935483871
SRSF2 (6427),7.918572877758914,0.5325465043886999,5.6197243,9.536345,1.0
ZNF577 (84765),2.0257691545008485,1.172229748785229,0.0,6.1509924,0.9898132427843803
TMEM143 (55260),2.5366441565704583,0.6788336755357154,0.72927433,4.8050036,1.0
KLHL10 (317719),0.09421702121986418,0.13494132928444635,0.0,1.4840865,0.8149405772495756
KASH5 (147872),0.266233417713073,0.55328562772697,0.0,4.2858167,0.5280135823429541
HCRT (3060),0.04185627598471986,0.20771010751506144,0.0,3.376125,0.1935483870967742
ALDH16A1 (126133),3.829967650857385,0.8039393369546467,0.097068675,6.772572,1.0
DCD (117159),0.03679301348556876,0.3699899702092645,0.0,5.7834277,0.04074702886247878
ITGA5 (3678),3.8981158286595927,2.340188286596462,0.0,10.843701,0.9966044142614601
SIGLEC11 (114132),0.03497858147368421,0.18946121444072528,0.0,3.0540774,0.34974533106960953
ZNF385A (25946),3.0021366763327673,1.374020057708267,0.074234135,7.0308437,1.0
SIGLEC16 (400709),0.07977254297792868,0.2027877838363722,0.0,3.2022672,0.9219015280135824
MPP3 (4356),2.7359393303633275,1.2360670171525672,0.0,6.411923,0.9813242784380306
CD300LG (146894),0.014767161202886247,0.06624395406075999,0.0,1.2316228,0.25806451612903225
IZUMO2 (126123),0.021217291885398983,0.12204033548972684,0.0,1.7832513,0.08488964346349745
NAGS (162417),1.1005993055373515,0.8368174467083814,0.0,5.2529116,0.99830220713073
LSM12 (124801),5.465096083022071,0.4653564695613508,3.7965043,7.1414633,1.0
ASB16 (92591),1.1551396157996605,0.5771446549295643,0.027502295,4.0492563,1.0
EMC10 (284361),5.682033413504245,1.490801252851799,0.0,8.100473,0.9898132427843803
JOSD2 (126119),4.286614566604415,1.1110015466512573,0.0,6.575184,0.9966044142614601
SHANK1 (50944),0.761088058787776,1.2359552181311584,0.0,7.1839232,0.9252971137521222
FAM171A2 (284069),1.8961183592665534,1.3200323126884157,0.0,5.8171782,0.9949066213921901
DBF4B (80174),3.918053500594227,0.7175826209453706,1.1819104,5.6280036,1.0
PLCD3 (113026),4.59518823882343,1.7148689375294812,0.009334272,8.275487,1.0
FMNL3 (91010),2.2154054189932086,1.123004563355591,0.047976647,5.5854645,1.0
AQP5 (362),0.5243042930475382,1.1920891063657475,0.0,7.649558,0.7809847198641766
RACGAP1 (29127),6.075290306196943,0.7360459502792231,2.361934,7.752347,1.0
OR7G1 (125962),0.0009205305534804753,0.00980412276503766,0.0,0.18925148,0.011884550084889643
LARP4 (113251),5.068385647877759,0.6157565874695737,2.541604,6.6548395,1.0
TAMALIN (160622),1.137414725736842,1.2789767302388324,0.0,7.437544,0.9796264855687606
RAVER1 (125950),4.493179683955858,0.730315885962546,2.1986198,7.7226844,1.0
KRT84 (3890),0.03336448888539898,0.26718222111460505,0.0,4.97601065,0.25127334465195245
KRT82 (3888),0.004842340556027164,0.042758238818881376,0.0,0.8768937,0.14261460101867574
SYCE2 (256126),1.3664254920713073,0.8524881040816222,0.0,5.052155,0.9949066213921901
SPC24 (147841),4.31917673573854,0.8688260170574283,0.24890275,6.741979,1.0
IP6K3 (117283),0.22125884607300508,0.5325124080826257,0.0,3.8209856,0.6264855687606112
LEMD2 (221496),5.331271385229202,0.5924161672237239,3.5974,7.6787553,1.0
ALOX15 (246),0.3402054581213922,0.770916760590276,0.0,6.9836435,0.7877758913412564
TREML1 (340205),0.06263437041426147,0.24187149480305967,0.0,2.830231,0.33276740237691
ZNF653 (115950),2.432118978760611,0.5894477248877027,0.5790256,4.8141456,1.0
MED11 (400569),4.06183800967742,0.637505286182017,1.849587,5.699063,1.0
CXCL16 (58191),3.2311195613174872,1.9616292621354405,0.0,7.570243,0.99830220713073
SCIMP (388325),0.2733170152733446,0.8008814966655418,0.0,8.188495,0.9456706281833617
BCL6B (255877),0.15886435356027165,0.3816795778485166,0.0,3.2723635499999997,0.7945670628183361
ASGR2 (433),0.2192758433455009,0.9762195147753888,0.0,9.173335,0.42784380305602715
TNFSF13 (8741),2.5135455770203734,1.317489140748107,0.23230219,6.61604,1.0
SENP3 (26168),5.727863217402376,0.5824614291562926,2.4895275,7.177888,1.0
FGF11 (2256),1.7704924445721562,1.251109453189513,0.008998819,5.823367,1.0
EIF4A1 (1973),9.932257904244482,0.6163121832434962,7.7885814,11.371859,1.0
RPL26 (6154),11.07388351655348,0.8000707530944481,8.125506,13.056465,1.0
